City_ID,City,Country,Date,Lat,Lng,Cloudiness,Humidity,Max Temp,Wind Speed
80,Kalmunai,LK,1673785257,7.4167,81.8167,91,81,25.63,5.45
81,Mountain Home,US,1673785257,43.133,-115.6912,100,95,1.71,5.14
82,Rāwah,IQ,1673785257,34.4816,41.9093,36,53,14.78,0.8
83,Mizusawa,JP,1673785258,39.1333,141.1333,100,92,2.89,1.15
84,Flinders,AU,1673785179,-34.5833,150.8552,69,83,23.43,3.58
85,Vohibinany,MG,1673785258,-17.35,49.0333,96,93,24.63,2.35
86,Nuuk,GL,1673785108,64.1835,-51.7216,100,65,-5.68,8.25
87,Duku,NG,1673785258,11.2361,4.9073,83,10,32.87,2.52
88,Turaif,SA,1673785259,31.6725,38.6637,75,47,13.14,3.6
89,Ushuaia,AR,1673785183,-54.8,-68.3,75,62,10.81,1.54
90,Lebu,CL,1673785259,-37.6167,-73.65,7,81,13.87,6.13
91,Vaini,TO,1673785259,-21.2,-175.2,75,100,26.09,1.54
92,Taltal,CL,1673785259,-25.4,-70.4833,38,71,20.06,1.44
93,Limbang,MY,1673785260,4.75,115.0,62,94,27.06,0.6
94,Corowa,AU,1673785260,-36.0333,146.3833,69,62,24.67,1.22
95,Macon,US,1673785261,39.8667,-88.9668,0,86,-0.97,5.66
96,Manta,EC,1673785261,-0.95,-80.7333,75,83,23.88,1.03
97,Geraldton,AU,1673785261,-28.7667,114.6,0,68,22.23,8.23
98,Lerwick,GB,1673785144,60.1545,-1.1494,96,65,4.0,11.04
99,Bethel,US,1673785262,41.3712,-73.414,100,75,-0.25,6.17
100,Mahébourg,MU,1673785262,-20.4081,57.7,40,65,29.16,6.17
101,Waseca,US,1673785262,44.0777,-93.5074,100,88,-0.88,7.28
102,Pangody,RU,1673785263,65.85,74.4859,100,96,-17.07,6.13
103,Lagoa,PT,1673785263,39.05,-27.9833,35,61,12.4,6.28
104,Oshawa,CA,1673784981,43.9001,-78.8496,0,85,-9.49,1.54
105,Daru,PG,1673785263,-9.0763,143.2092,66,82,26.88,1.45
106,Tual,ID,1673785264,-5.6667,132.75,96,77,28.59,6.05
107,Vila Velha,BR,1673784976,-20.3297,-40.2925,40,76,28.97,5.14
108,New Norfolk,AU,1673785264,-42.7826,147.0587,0,52,13.72,0.45
109,Yellowknife,CA,1673785264,62.456,-114.3525,100,85,-17.71,2.06
110,Colares,PT,1673785265,38.7992,-9.4469,75,76,14.63,7.72
111,Kiunga,PG,1673785265,-6.1219,141.2906,100,100,23.07,1.44
112,Havelock,US,1673785265,34.8791,-76.9013,3,72,0.99,2.24
113,Hofn,IS,1673785266,64.2539,-15.2082,71,62,-4.91,9.43
114,Shimoda,JP,1673785266,34.6667,138.95,100,91,9.5,5.53
115,Esmeraldas,BR,1673785266,-19.7625,-44.3139,90,84,27.58,3.49
116,Narsaq,GL,1673785267,60.9167,-46.05,16,80,-11.88,3.76
117,Veinticinco de Mayo,AR,1673785267,-35.4323,-60.1727,0,35,28.32,1.79
118,Koson,UZ,1673785268,39.0375,65.585,0,76,-7.82,1.99
119,Pingzhuang,CN,1673785268,42.0372,119.2889,0,39,-12.32,4.93
120,Berlevåg,NO,1673785268,70.8578,29.0864,47,54,-3.03,2.06
121,Clyde River,CA,1673785268,70.4692,-68.5914,100,76,-25.87,14.92
122,Beroroha,MG,1673785268,-21.6667,45.1667,0,32,34.85,4.27
123,Hermanus,ZA,1673785058,-34.4187,19.2345,100,62,25.45,7.74
124,Barrow,US,1673785269,71.2906,-156.7887,100,84,-19.99,8.23
125,Kilindoni,TZ,1673785269,-7.9139,39.6668,66,71,28.39,6.72
126,Beloha,MG,1673785270,-25.1667,45.05,3,41,33.43,6.57
127,Alta Floresta,BR,1673785270,-9.8756,-56.0861,100,97,21.83,1.14
128,Røros,NO,1673785041,62.5747,11.3842,75,93,-6.09,1.03
129,Saint George,US,1673785270,37.1041,-113.5841,100,86,6.33,3.09
130,Panguna,PG,1673785271,-6.3164,155.4848,98,96,20.54,0.93
131,Yadrin,RU,1673785271,55.9405,46.2062,17,86,-10.44,4.95
132,Ilulissat,GL,1673785271,69.2167,-51.1,75,45,-8.99,10.29
133,Sosnovo-Ozerskoye,RU,1673785272,52.5249,111.5418,100,94,-23.35,3.52
134,Teguise,ES,1673784902,29.0605,-13.564,20,68,19.12,8.23
135,Tiksi,RU,1673785272,71.6872,128.8694,100,96,-33.42,0.82
136,Cabo San Lucas,MX,1673785272,22.8909,-109.9124,0,47,12.61,5.03
137,Namatanai,PG,1673785131,-3.6667,152.4333,37,81,26.62,2.52
138,Cuiluan,CN,1673785273,47.72,128.648,37,99,-25.42,2.09
139,Saint Paul Harbor,US,1673785273,57.79,-152.4072,100,100,0.73,1.54
140,South Venice,US,1673785274,27.0531,-82.4243,0,80,6.1,2.06
141,Lorengau,PG,1673785274,-2.0226,147.2712,83,78,27.43,2.63
142,Anchorage,US,1673785230,61.2181,-149.9003,100,89,1.63,2.57
143,Upernavik,GL,1673785274,72.7868,-56.1549,100,59,-15.74,1.82
144,Souillac,MU,1673785275,-20.5167,57.5167,40,65,29.21,6.17
145,Altus,US,1673785275,34.6381,-99.334,0,56,7.31,5.14
146,Borzya,RU,1673785275,50.3833,116.5167,23,100,-31.28,1.02
147,Ambovombe,MG,1673785275,-25.1667,46.0833,16,62,28.81,8.94
148,Praia,CV,1673784617,14.9215,-23.5087,2,61,24.38,7.2
149,Dao,PH,1673785276,11.3937,122.6856,100,94,24.45,1.26
150,Hervey Bay,AU,1673785276,-25.2986,152.8535,100,84,24.01,5.18
151,Lavrentiya,RU,1673785276,65.5833,-171.0,72,89,-22.49,5.02
152,Zhanakorgan,KZ,1673785277,43.9098,67.2495,21,35,-3.4,2.91
153,Williston,US,1673785277,48.147,-103.618,99,98,-1.59,2.07
154,Lhokseumawe,ID,1673785277,5.1801,97.1507,100,81,26.53,3.95
155,Laguna,US,1673785278,38.421,-121.4238,0,95,8.99,4.63
156,Norman Wells,CA,1673785278,65.282,-126.8329,100,77,-20.98,2.06
157,Verkhoyansk,RU,1673785278,67.5447,133.385,100,93,-41.94,0.94
158,Río Viejo,CO,1673785279,8.5874,-73.839,91,92,22.7,0.28
159,Kieta,PG,1673785279,-6.2167,155.6333,90,84,26.21,1.04
160,Bambous Virieux,MU,1673785279,-20.3428,57.7575,40,65,29.14,6.17
161,Margate,GB,1673785041,51.3813,1.3862,22,66,8.83,4.47
162,Brae,GB,1673785279,60.3964,-1.353,93,68,3.54,11.75
163,Cayenne,GF,1673785280,4.9333,-52.3333,20,94,25.02,1.03
164,Forsytheganj,BY,1673785280,52.6333,29.7333,97,95,1.78,6.48
165,Valdivia,CL,1673785094,-39.8142,-73.2459,31,70,14.05,2.06
166,Ballina,AU,1673785281,-28.8667,153.5667,35,96,20.43,2.49
167,Pisco,PE,1673785281,-13.7,-76.2167,76,88,20.01,1.54
168,Antofagasta,CL,1673785281,-23.65,-70.4,28,77,19.6,2.38
169,Bredasdorp,ZA,1673785282,-34.5322,20.0403,100,60,22.69,6.98
170,Bathsheba,BB,1673785282,13.2167,-59.5167,40,74,27.34,5.66
171,Westport,US,1673785282,41.1415,-73.3579,100,72,1.02,7.2
172,Kroya,ID,1673785282,-7.6331,109.2461,80,81,26.69,3.52
173,Mount Gambier,AU,1673785283,-37.8333,140.7667,20,67,12.83,4.64
174,Sørland,NO,1673785283,67.667,12.6934,100,62,0.92,9.83
175,Meulaboh,ID,1673785283,4.1363,96.1285,100,88,25.07,2.69
176,Provideniya,RU,1673785284,64.3833,-173.3,83,86,-17.92,7.19
177,Udachny,RU,1673785284,66.4167,112.4,99,100,-46.59,0.19
178,Grindavik,IS,1673785236,63.8424,-22.4338,0,68,-5.74,5.14
179,Reshetylivka,UA,1673785285,49.565,34.0782,49,73,-0.36,2.29
180,Yakeshi,CN,1673785191,49.2833,120.7333,96,100,-33.34,1.31
181,Manado,ID,1673785286,1.487,124.8455,20,89,26.43,0.51
182,Makakilo City,US,1673785286,21.3469,-158.0858,100,73,24.2,2.57
183,Inta,RU,1673785286,66.0317,60.1659,100,89,-3.49,10.59
184,Bengkulu,ID,1673785287,-3.8004,102.2655,89,81,25.48,1.09
185,Puerto Escondido,MX,1673785287,15.85,-97.0667,20,88,21.46,3.6
186,Kendari,ID,1673785287,-3.945,122.4989,99,86,25.6,0.84
187,Progreso,MX,1673785288,21.2833,-89.6667,29,75,12.06,3.14
188,Najrān,SA,1673785200,17.4924,44.1277,6,23,29.36,2.81
189,Hasaki,JP,1673785288,35.7333,140.8333,100,89,9.22,6.78
190,Atuona,PF,1673785288,-9.8,-139.0333,78,74,25.52,5.36
191,Nālūt,LY,1673785288,30.3333,10.85,0,37,14.34,0.83
192,Tuatapere,NZ,1673785289,-46.1333,167.6833,1,92,13.5,1.18
193,Iqaluit,CA,1673785038,63.7506,-68.5145,15,93,-41.02,2.12
194,Whitley Bay,GB,1673785290,55.0397,-1.4471,52,71,7.55,5.14
195,Luanda,AO,1673784997,-8.8368,13.2343,80,66,27.87,4.69
196,Husavik,IS,1673785290,66.0449,-17.3389,100,66,-5.98,5.3
197,La Ronge,CA,1673785290,55.1001,-105.2842,100,85,-12.86,2.57
198,Romanovo,RU,1673785233,52.6182,81.2271,100,94,-11.32,5.16
199,Lázaro Cárdenas,MX,1673785291,17.9583,-102.2,56,80,23.94,0.85
200,Río Gallegos,AR,1673785291,-51.6226,-69.2181,0,33,14.03,4.63
201,Fort Nelson,CA,1673785291,58.8053,-122.7002,100,93,-14.23,0.0
202,San Andrés,CO,1673785291,12.5847,-81.7006,75,88,25.01,6.17
203,Multan,PK,1673785292,30.1956,71.4753,0,25,17.94,4.12
204,Bonfim,BR,1673785292,3.0833,-59.95,65,74,24.89,3.04
205,Lompoc,US,1673785292,34.6391,-120.4579,40,94,12.1,2.57
206,Chicama,PE,1673785084,-7.8447,-79.1469,96,74,18.3,1.37
207,Quatre Cocos,MU,1673785293,-20.2078,57.7625,34,72,29.06,6.89
208,Derby,GB,1673784654,52.9228,-1.4766,75,79,7.21,9.77
209,Labytnangi,RU,1673785293,66.6572,66.4183,100,96,-8.64,2.44
210,San Quintín,MX,1673785293,30.4833,-115.95,100,94,15.36,5.96
211,Lar,IN,1673785293,26.2039,83.9717,0,48,15.64,3.43
212,Hong Kong,HK,1673785121,22.2855,114.1577,100,74,15.74,5.81
213,Ciudad del Carmen,MX,1673785294,18.6333,-91.8333,0,72,19.02,3.09
214,Enid,US,1673785294,36.3956,-97.8784,40,49,8.5,8.23
215,Guilin,CN,1673785294,25.2819,110.2864,98,66,3.06,5.77
216,Madera,US,1673785295,37.1666,-119.8343,99,92,8.87,0.27
217,São João da Barra,BR,1673785295,-21.6403,-41.0511,100,84,28.05,7.22
218,Leningradskiy,RU,1673785295,69.3833,178.4167,100,99,-27.6,1.79
219,Boguchany,RU,1673785295,58.3814,97.4531,100,99,-19.32,1.43
220,Bauchi,NG,1673785296,10.5,10.0,7,13,29.84,3.52
221,Katsuura,JP,1673785296,35.1333,140.3,100,94,11.43,5.16
222,Hithadhoo,MV,1673785296,-0.6,73.0833,98,66,26.97,4.54
223,Vardø,NO,1673785297,70.3705,31.1107,49,73,-7.01,10.29
224,Martapura,ID,1673785297,-3.4167,114.85,40,94,25.05,1.03
225,Port Elizabeth,ZA,1673785184,-33.918,25.5701,40,72,25.61,4.63
226,San Patricio,US,1673785297,28.017,-97.5169,0,86,16.92,4.34
227,Nikolskoye,RU,1673785298,59.7035,30.7861,100,85,2.94,7.54
228,Anadyr,RU,1673785084,64.75,177.4833,75,76,-19.72,10.0
229,Havøysund,NO,1673785298,70.9963,24.6622,96,72,-2.87,4.22
230,Klaksvík,FO,1673785188,62.2266,-6.589,100,60,-2.49,8.04
231,Codrington,AU,1673785299,-38.2667,141.9667,0,69,13.17,5.77
232,Malé,MV,1673785272,4.1748,73.5089,40,66,29.97,4.63
233,Avarua,CK,1673785299,-21.2078,-159.775,0,100,19.03,0.51
234,Polovinnoye,RU,1673785300,54.7914,65.9864,73,81,-9.88,5.66
235,Ribeira Grande,PT,1673785300,38.5167,-28.7,20,62,14.32,6.17
236,Castro,BR,1673785300,-24.7911,-50.0119,91,87,20.78,1.04
237,Prince Rupert,CA,1673785301,54.3161,-130.3201,100,99,5.83,3.6
238,Löningen,DE,1673785301,52.7333,7.7667,64,69,7.27,12.21
239,Pingliang,CN,1673785301,35.5392,106.6861,90,53,-7.76,1.23
