City_ID,City,Country,Date,Lat,Lng,Cloudiness,Humidity,Max Temp,Wind Speed
107,Qaanaaq,GL,1673998862,77.484,-69.3632,83,84,-27.94,2.78
108,Jamestown,US,1673998880,42.097,-79.2353,100,72,7.8,5.66
109,Mahon,ES,1673999336,39.8885,4.2658,40,62,12.31,6.69
110,Geraldton,AU,1673998875,-28.7667,114.6,0,38,25.23,7.72
111,Joshīmath,IN,1673999337,30.5667,79.5667,66,35,0.93,3.54
112,Tungor,RU,1673999337,53.3808,142.9564,88,91,-32.43,1.81
113,Port Hedland,AU,1673999337,-20.3167,118.5667,100,83,26.03,13.38
114,Lebu,CL,1673998885,-37.6167,-73.65,4,84,14.65,5.22
115,Neuquén,AR,1673998806,-38.9516,-68.0591,0,42,27.94,2.06
116,Arlit,NE,1673998954,18.7369,7.3853,1,20,15.23,3.28
117,Chicama,PE,1673999338,-7.8447,-79.1469,27,66,22.3,3.3
118,Worthington,US,1673999338,40.0931,-83.018,100,75,12.97,6.17
119,Barrow,US,1673998948,71.2906,-156.7887,100,77,-21.99,9.26
120,New Norfolk,AU,1673998861,-42.7826,147.0587,100,57,18.28,2.68
121,Merauke,ID,1673998987,-8.4667,140.3333,100,82,27.09,4.99
122,Eureka,US,1673998871,40.8021,-124.1637,15,73,12.6,1.34
123,Chui,UY,1673998862,-33.6971,-53.4616,0,75,21.31,5.03
124,Marzuq,YE,1673999339,14.4,46.4667,21,63,15.98,1.72
125,Tautira,PF,1673998858,-17.7333,-149.15,19,76,26.88,5.22
126,Sri Aman,MY,1673999340,1.2376,111.4621,74,100,23.03,0.0
127,Coquimbo,CL,1673998901,-29.9533,-71.3436,0,60,20.85,5.14
128,Tūkrah,LY,1673999343,32.5341,20.5791,0,55,14.77,11.07
129,Moengo,SR,1673998905,5.6167,-54.4,58,91,21.41,1.09
130,Atar,MR,1673998959,20.5169,-13.0499,94,16,20.65,3.37
131,Mogadishu,SO,1673999344,2.0371,45.3438,87,80,24.53,7.32
132,Alice Springs,AU,1673998885,-23.7,133.8833,40,40,31.23,2.06
